FRED_symbol,date,lvl,series
UNRATE,1997-03-01,5.2,ur
UNRATE,1997-04-01,5.1,ur
UNRATE,1997-05-01,4.9,ur
UNRATE,1997-06-01,5,ur
UNRATE,1997-07-01,4.9,ur
UNRATE,1997-08-01,4.8,ur
UNRATE,1997-09-01,4.9,ur
UNRATE,1997-10-01,4.7,ur
UNRATE,1997-11-01,4.6,ur
UNRATE,1997-12-01,4.7,ur
UNRATE,1998-01-01,4.6,ur
UNRATE,1998-02-01,4.6,ur
UNRATE,1998-03-01,4.7,ur
UNRATE,1998-04-01,4.3,ur
UNRATE,1998-05-01,4.4,ur
UNRATE,1998-06-01,4.5,ur
UNRATE,1998-07-01,4.5,ur
UNRATE,1998-08-01,4.5,ur
UNRATE,1998-09-01,4.6,ur
UNRATE,1998-10-01,4.5,ur
UNRATE,1998-11-01,4.4,ur
UNRATE,1998-12-01,4.4,ur
UNRATE,1999-01-01,4.3,ur
UNRATE,1999-02-01,4.4,ur
UNRATE,1999-03-01,4.2,ur
UNRATE,1999-04-01,4.3,ur
UNRATE,1999-05-01,4.2,ur
UNRATE,1999-06-01,4.3,ur
UNRATE,1999-07-01,4.3,ur
UNRATE,1999-08-01,4.2,ur
UNRATE,1999-09-01,4.2,ur
UNRATE,1999-10-01,4.1,ur
UNRATE,1999-11-01,4.1,ur
UNRATE,1999-12-01,4,ur
UNRATE,2000-01-01,4,ur
UNRATE,2000-02-01,4.1,ur
UNRATE,2000-03-01,4,ur
UNRATE,2000-04-01,3.8,ur
UNRATE,2000-05-01,4,ur
UNRATE,2000-06-01,4,ur
UNRATE,2000-07-01,4,ur
UNRATE,2000-08-01,4.1,ur
UNRATE,2000-09-01,3.9,ur
UNRATE,2000-10-01,3.9,ur
UNRATE,2000-11-01,3.9,ur
UNRATE,2000-12-01,3.9,ur
UNRATE,2001-01-01,4.2,ur
UNRATE,2001-02-01,4.2,ur
UNRATE,2001-03-01,4.3,ur
UNRATE,2001-04-01,4.4,ur
UNRATE,2001-05-01,4.3,ur
UNRATE,2001-06-01,4.5,ur
UNRATE,2001-07-01,4.6,ur
UNRATE,2001-08-01,4.9,ur
UNRATE,2001-09-01,5,ur
UNRATE,2001-10-01,5.3,ur
UNRATE,2001-11-01,5.5,ur
UNRATE,2001-12-01,5.7,ur
UNRATE,2002-01-01,5.7,ur
UNRATE,2002-02-01,5.7,ur
UNRATE,2002-03-01,5.7,ur
UNRATE,2002-04-01,5.9,ur
UNRATE,2002-05-01,5.8,ur
UNRATE,2002-06-01,5.8,ur
UNRATE,2002-07-01,5.8,ur
UNRATE,2002-08-01,5.7,ur
UNRATE,2002-09-01,5.7,ur
UNRATE,2002-10-01,5.7,ur
UNRATE,2002-11-01,5.9,ur
UNRATE,2002-12-01,6,ur
UNRATE,2003-01-01,5.8,ur
UNRATE,2003-02-01,5.9,ur
UNRATE,2003-03-01,5.9,ur
UNRATE,2003-04-01,6,ur
UNRATE,2003-05-01,6.1,ur
UNRATE,2003-06-01,6.3,ur
UNRATE,2003-07-01,6.2,ur
UNRATE,2003-08-01,6.1,ur
UNRATE,2003-09-01,6.1,ur
UNRATE,2003-10-01,6,ur
UNRATE,2003-11-01,5.8,ur
UNRATE,2003-12-01,5.7,ur
UNRATE,2004-01-01,5.7,ur
UNRATE,2004-02-01,5.6,ur
UNRATE,2004-03-01,5.8,ur
UNRATE,2004-04-01,5.6,ur
UNRATE,2004-05-01,5.6,ur
UNRATE,2004-06-01,5.6,ur
UNRATE,2004-07-01,5.5,ur
UNRATE,2004-08-01,5.4,ur
UNRATE,2004-09-01,5.4,ur
UNRATE,2004-10-01,5.5,ur
UNRATE,2004-11-01,5.4,ur
UNRATE,2004-12-01,5.4,ur
UNRATE,2005-01-01,5.3,ur
UNRATE,2005-02-01,5.4,ur
UNRATE,2005-03-01,5.2,ur
UNRATE,2005-04-01,5.2,ur
UNRATE,2005-05-01,5.1,ur
UNRATE,2005-06-01,5,ur
UNRATE,2005-07-01,5,ur
UNRATE,2005-08-01,4.9,ur
UNRATE,2005-09-01,5,ur
UNRATE,2005-10-01,5,ur
UNRATE,2005-11-01,5,ur
UNRATE,2005-12-01,4.9,ur
UNRATE,2006-01-01,4.7,ur
UNRATE,2006-02-01,4.8,ur
UNRATE,2006-03-01,4.7,ur
UNRATE,2006-04-01,4.7,ur
UNRATE,2006-05-01,4.6,ur
UNRATE,2006-06-01,4.6,ur
UNRATE,2006-07-01,4.7,ur
UNRATE,2006-08-01,4.7,ur
UNRATE,2006-09-01,4.5,ur
UNRATE,2006-10-01,4.4,ur
UNRATE,2006-11-01,4.5,ur
UNRATE,2006-12-01,4.4,ur
UNRATE,2007-01-01,4.6,ur
UNRATE,2007-02-01,4.5,ur
UNRATE,2007-03-01,4.4,ur
UNRATE,2007-04-01,4.5,ur
UNRATE,2007-05-01,4.4,ur
UNRATE,2007-06-01,4.6,ur
UNRATE,2007-07-01,4.7,ur
UNRATE,2007-08-01,4.6,ur
UNRATE,2007-09-01,4.7,ur
UNRATE,2007-10-01,4.7,ur
UNRATE,2007-11-01,4.7,ur
UNRATE,2007-12-01,5,ur
UNRATE,2008-01-01,5,ur
UNRATE,2008-02-01,4.9,ur
UNRATE,2008-03-01,5.1,ur
UNRATE,2008-04-01,5,ur
UNRATE,2008-05-01,5.4,ur
UNRATE,2008-06-01,5.6,ur
UNRATE,2008-07-01,5.8,ur
UNRATE,2008-08-01,6.1,ur
UNRATE,2008-09-01,6.1,ur
UNRATE,2008-10-01,6.5,ur
UNRATE,2008-11-01,6.8,ur
UNRATE,2008-12-01,7.3,ur
UNRATE,2009-01-01,7.8,ur
UNRATE,2009-02-01,8.3,ur
UNRATE,2009-03-01,8.7,ur
UNRATE,2009-04-01,9,ur
UNRATE,2009-05-01,9.4,ur
UNRATE,2009-06-01,9.5,ur
UNRATE,2009-07-01,9.5,ur
UNRATE,2009-08-01,9.6,ur
UNRATE,2009-09-01,9.8,ur
UNRATE,2009-10-01,10,ur
UNRATE,2009-11-01,9.9,ur
UNRATE,2009-12-01,9.9,ur
UNRATE,2010-01-01,9.8,ur
UNRATE,2010-02-01,9.8,ur
UNRATE,2010-03-01,9.9,ur
UNRATE,2010-04-01,9.9,ur
UNRATE,2010-05-01,9.6,ur
UNRATE,2010-06-01,9.4,ur
UNRATE,2010-07-01,9.4,ur
UNRATE,2010-08-01,9.5,ur
UNRATE,2010-09-01,9.5,ur
UNRATE,2010-10-01,9.4,ur
UNRATE,2010-11-01,9.8,ur
UNRATE,2010-12-01,9.3,ur
UNRATE,2011-01-01,9.1,ur
UNRATE,2011-02-01,9,ur
UNRATE,2011-03-01,9,ur
UNRATE,2011-04-01,9.1,ur
UNRATE,2011-05-01,9,ur
UNRATE,2011-06-01,9.1,ur
UNRATE,2011-07-01,9,ur
UNRATE,2011-08-01,9,ur
UNRATE,2011-09-01,9,ur
UNRATE,2011-10-01,8.8,ur
UNRATE,2011-11-01,8.6,ur
UNRATE,2011-12-01,8.5,ur
UNRATE,2012-01-01,8.3,ur
UNRATE,2012-02-01,8.3,ur
UNRATE,2012-03-01,8.2,ur
UNRATE,2012-04-01,8.2,ur
UNRATE,2012-05-01,8.2,ur
UNRATE,2012-06-01,8.2,ur
UNRATE,2012-07-01,8.2,ur
UNRATE,2012-08-01,8.1,ur
UNRATE,2012-09-01,7.8,ur
UNRATE,2012-10-01,7.8,ur
UNRATE,2012-11-01,7.7,ur
UNRATE,2012-12-01,7.9,ur
UNRATE,2013-01-01,8,ur
UNRATE,2013-02-01,7.7,ur
UNRATE,2013-03-01,7.5,ur
UNRATE,2013-04-01,7.6,ur
UNRATE,2013-05-01,7.5,ur
UNRATE,2013-06-01,7.5,ur
UNRATE,2013-07-01,7.3,ur
UNRATE,2013-08-01,7.2,ur
UNRATE,2013-09-01,7.2,ur
UNRATE,2013-10-01,7.2,ur
UNRATE,2013-11-01,6.9,ur
UNRATE,2013-12-01,6.7,ur
UNRATE,2014-01-01,6.6,ur
UNRATE,2014-02-01,6.7,ur
UNRATE,2014-03-01,6.7,ur
UNRATE,2014-04-01,6.2,ur
UNRATE,2014-05-01,6.3,ur
UNRATE,2014-06-01,6.1,ur
UNRATE,2014-07-01,6.2,ur
UNRATE,2014-08-01,6.1,ur
UNRATE,2014-09-01,5.9,ur
UNRATE,2014-10-01,5.7,ur
UNRATE,2014-11-01,5.8,ur
UNRATE,2014-12-01,5.6,ur
UNRATE,2015-01-01,5.7,ur
UNRATE,2015-02-01,5.5,ur
UNRATE,2015-03-01,5.4,ur
UNRATE,2015-04-01,5.4,ur
UNRATE,2015-05-01,5.6,ur
UNRATE,2015-06-01,5.3,ur
UNRATE,2015-07-01,5.2,ur
UNRATE,2015-08-01,5.1,ur
UNRATE,2015-09-01,5,ur
UNRATE,2015-10-01,5,ur
UNRATE,2015-11-01,5.1,ur
UNRATE,2015-12-01,5,ur
UNRATE,2016-01-01,4.8,ur
UNRATE,2016-02-01,4.9,ur
UNRATE,2016-03-01,5,ur
UNRATE,2016-04-01,5.1,ur
UNRATE,2016-05-01,4.8,ur
UNRATE,2016-06-01,4.9,ur
UNRATE,2016-07-01,4.8,ur
UNRATE,2016-08-01,4.9,ur
UNRATE,2016-09-01,5,ur
UNRATE,2016-10-01,4.9,ur
UNRATE,2016-11-01,4.7,ur
UNRATE,2016-12-01,4.7,ur
UNRATE,2017-01-01,4.7,ur
UNRATE,2017-02-01,4.6,ur
UNRATE,2017-03-01,4.4,ur
UNRATE,2017-04-01,4.4,ur
UNRATE,2017-05-01,4.4,ur
UNRATE,2017-06-01,4.3,ur
UNRATE,2017-07-01,4.3,ur
UNRATE,2017-08-01,4.4,ur
UNRATE,2017-09-01,4.3,ur
UNRATE,2017-10-01,4.2,ur
UNRATE,2017-11-01,4.2,ur
UNRATE,2017-12-01,4.1,ur
UNRATE,2018-01-01,4,ur
UNRATE,2018-02-01,4.1,ur
UNRATE,2018-03-01,4,ur
UNRATE,2018-04-01,4,ur
UNRATE,2018-05-01,3.8,ur
UNRATE,2018-06-01,4,ur
UNRATE,2018-07-01,3.8,ur
UNRATE,2018-08-01,3.8,ur
UNRATE,2018-09-01,3.7,ur
UNRATE,2018-10-01,3.8,ur
UNRATE,2018-11-01,3.8,ur
UNRATE,2018-12-01,3.9,ur
UNRATE,2019-01-01,4,ur
UNRATE,2019-02-01,3.8,ur
UNRATE,2019-03-01,3.8,ur
UNRATE,2019-04-01,3.6,ur
UNRATE,2019-05-01,3.7,ur
UNRATE,2019-06-01,3.6,ur
UNRATE,2019-07-01,3.7,ur
UNRATE,2019-08-01,3.7,ur
UNRATE,2019-09-01,3.5,ur
UNRATE,2019-10-01,3.6,ur
UNRATE,2019-11-01,3.6,ur
UNRATE,2019-12-01,3.6,ur
UNRATE,2020-01-01,3.5,ur
UNRATE,2020-02-01,3.5,ur
UNRATE,2020-03-01,4.4,ur
UNRATE,2020-04-01,14.7,ur
UNRATE,2020-05-01,13.2,ur
UNRATE,2020-06-01,11,ur
UNRATE,2020-07-01,10.2,ur
UNRATE,2020-08-01,8.4,ur
UNRATE,2020-09-01,7.9,ur
UNRATE,2020-10-01,6.9,ur
UNRATE,2020-11-01,6.7,ur
UNRATE,2020-12-01,6.7,ur
UNRATE,2021-01-01,6.3,ur
UNRATE,2021-02-01,6.2,ur
UNRATE,2021-03-01,6.1,ur
UNRATE,2021-04-01,6.1,ur
UNRATE,2021-05-01,5.8,ur
UNRATE,2021-06-01,5.9,ur
UNRATE,2021-07-01,5.4,ur
UNRATE,2021-08-01,5.2,ur
UNRATE,2021-09-01,4.8,ur
UNRATE,2021-10-01,4.5,ur
UNRATE,2021-11-01,4.2,ur
UNRATE,2021-12-01,3.9,ur
UNRATE,2022-01-01,4,ur
UNRATE,2022-02-01,3.8,ur
UNRATE,2022-03-01,3.6,ur
UNRATE,2022-04-01,3.6,ur
UNRATE,2022-05-01,3.6,ur
UNRATE,2022-06-01,3.6,ur
UNRATE,2022-07-01,3.5,ur
UNRATE,2022-08-01,3.7,ur
UNRATE,2022-09-01,3.5,ur
UNRATE,2022-10-01,3.7,ur
UNRATE,2022-11-01,3.6,ur
UNRATE,2022-12-01,3.5,ur
UNRATE,2023-01-01,3.4,ur
UNRATE,2023-02-01,3.6,ur
UNRATE,2023-03-01,3.5,ur
UNRATE,2023-04-01,3.4,ur
UNRATE,2023-05-01,3.7,ur
UNRATE,2023-06-01,3.6,ur
UNRATE,2023-07-01,3.5,ur
LNS17000000,1990-02-01,113650,eeflow
LNS17000000,1990-03-01,113910,eeflow
LNS17000000,1990-04-01,113817,eeflow
LNS17000000,1990-05-01,114028,eeflow
LNS17000000,1990-06-01,113970,eeflow
LNS17000000,1990-07-01,113702,eeflow
LNS17000000,1990-08-01,113809,eeflow
LNS17000000,1990-09-01,113676,eeflow
LNS17000000,1990-10-01,113367,eeflow
LNS17000000,1990-11-01,113166,eeflow
LNS17000000,1990-12-01,113229,eeflow
LNS17000000,1991-01-01,113007,eeflow
LNS17000000,1991-02-01,112786,eeflow
LNS17000000,1991-03-01,112522,eeflow
LNS17000000,1991-04-01,112720,eeflow
LNS17000000,1991-05-01,112657,eeflow
LNS17000000,1991-06-01,112342,eeflow
LNS17000000,1991-07-01,112517,eeflow
LNS17000000,1991-08-01,112404,eeflow
LNS17000000,1991-09-01,112548,eeflow
LNS17000000,1991-10-01,112804,eeflow
LNS17000000,1991-11-01,112846,eeflow
LNS17000000,1991-12-01,112766,eeflow
LNS17000000,1992-01-01,112354,eeflow
LNS17000000,1992-02-01,112941,eeflow
LNS17000000,1992-03-01,113012,eeflow
LNS17000000,1992-04-01,113342,eeflow
LNS17000000,1992-05-01,113225,eeflow
LNS17000000,1992-06-01,113310,eeflow
LNS17000000,1992-07-01,113440,eeflow
LNS17000000,1992-08-01,113661,eeflow
LNS17000000,1992-09-01,113569,eeflow
LNS17000000,1992-10-01,113468,eeflow
LNS17000000,1992-11-01,113572,eeflow
LNS17000000,1992-12-01,113726,eeflow
LNS17000000,1993-01-01,113968,eeflow
LNS17000000,1993-02-01,113917,eeflow
LNS17000000,1993-03-01,114269,eeflow
LNS17000000,1993-04-01,114401,eeflow
LNS17000000,1993-05-01,114531,eeflow
LNS17000000,1993-06-01,115236,eeflow
LNS17000000,1993-07-01,115319,eeflow
LNS17000000,1993-08-01,115536,eeflow
LNS17000000,1993-09-01,115549,eeflow
LNS17000000,1993-10-01,115671,eeflow
LNS17000000,1993-11-01,115909,eeflow
LNS17000000,1993-12-01,116040,eeflow
LNS17000000,1994-01-01,116484,eeflow
LNS17000000,1994-02-01,116518,eeflow
LNS17000000,1994-03-01,116623,eeflow
LNS17000000,1994-04-01,116882,eeflow
LNS17000000,1994-05-01,117303,eeflow
LNS17000000,1994-06-01,117629,eeflow
LNS17000000,1994-07-01,117389,eeflow
LNS17000000,1994-08-01,117700,eeflow
LNS17000000,1994-09-01,118344,eeflow
LNS17000000,1994-10-01,118833,eeflow
LNS17000000,1994-11-01,119002,eeflow
LNS17000000,1994-12-01,119098,eeflow
LNS17000000,1995-01-01,119303,eeflow
LNS17000000,1995-02-01,119850,eeflow
LNS17000000,1995-03-01,119777,eeflow
LNS17000000,1995-04-01,119671,eeflow
LNS17000000,1995-05-01,119596,eeflow
LNS17000000,1995-06-01,119107,eeflow
LNS17000000,1995-07-01,119431,eeflow
LNS17000000,1995-08-01,119491,eeflow
LNS17000000,1995-09-01,119646,eeflow
LNS17000000,1995-10-01,119880,eeflow
LNS17000000,1995-11-01,120119,eeflow
LNS17000000,1995-12-01,120269,eeflow
LNS17000000,1996-01-01,120022,eeflow
LNS17000000,1996-02-01,120194,eeflow
LNS17000000,1996-03-01,120616,eeflow
LNS17000000,1996-04-01,120930,eeflow
LNS17000000,1996-05-01,120990,eeflow
LNS17000000,1996-06-01,121245,eeflow
LNS17000000,1996-07-01,121504,eeflow
LNS17000000,1996-08-01,121885,eeflow
LNS17000000,1996-09-01,122245,eeflow
LNS17000000,1996-10-01,122621,eeflow
LNS17000000,1996-11-01,122794,eeflow
LNS17000000,1996-12-01,123041,eeflow
LNS17000000,1997-01-01,122620,eeflow
LNS17000000,1997-02-01,123094,eeflow
LNS17000000,1997-03-01,123292,eeflow
LNS17000000,1997-04-01,123816,eeflow
LNS17000000,1997-05-01,124156,eeflow
LNS17000000,1997-06-01,124226,eeflow
LNS17000000,1997-07-01,124551,eeflow
LNS17000000,1997-08-01,124942,eeflow
LNS17000000,1997-09-01,124955,eeflow
LNS17000000,1997-10-01,125004,eeflow
LNS17000000,1997-11-01,125254,eeflow
LNS17000000,1997-12-01,125186,eeflow
LNS17000000,1998-01-01,125499,eeflow
LNS17000000,1998-02-01,125579,eeflow
LNS17000000,1998-03-01,125574,eeflow
LNS17000000,1998-04-01,125746,eeflow
LNS17000000,1998-05-01,126116,eeflow
LNS17000000,1998-06-01,126025,eeflow
LNS17000000,1998-07-01,125954,eeflow
LNS17000000,1998-08-01,125738,eeflow
LNS17000000,1998-09-01,126022,eeflow
LNS17000000,1998-10-01,126522,eeflow
LNS17000000,1998-11-01,126659,eeflow
LNS17000000,1998-12-01,126880,eeflow
LNS17000000,1999-01-01,127216,eeflow
LNS17000000,1999-02-01,127525,eeflow
LNS17000000,1999-03-01,127503,eeflow
LNS17000000,1999-04-01,127485,eeflow
LNS17000000,1999-05-01,127556,eeflow
LNS17000000,1999-06-01,127897,eeflow
LNS17000000,1999-07-01,127876,eeflow
LNS17000000,1999-08-01,127976,eeflow
LNS17000000,1999-09-01,128243,eeflow
LNS17000000,1999-10-01,128418,eeflow
LNS17000000,1999-11-01,128693,eeflow
LNS17000000,1999-12-01,128956,eeflow
LNS17000000,2000-01-01,129298,eeflow
LNS17000000,2000-02-01,131110,eeflow
LNS17000000,2000-03-01,131134,eeflow
LNS17000000,2000-04-01,131601,eeflow
LNS17000000,2000-05-01,131570,eeflow
LNS17000000,2000-06-01,131306,eeflow
LNS17000000,2000-07-01,131248,eeflow
LNS17000000,2000-08-01,131097,eeflow
LNS17000000,2000-09-01,131097,eeflow
LNS17000000,2000-10-01,131395,eeflow
LNS17000000,2000-11-01,131664,eeflow
LNS17000000,2000-12-01,132007,eeflow
LNS17000000,2001-01-01,131941,eeflow
LNS17000000,2001-02-01,131858,eeflow
LNS17000000,2001-03-01,131973,eeflow
LNS17000000,2001-04-01,131739,eeflow
LNS17000000,2001-05-01,131305,eeflow
LNS17000000,2001-06-01,131227,eeflow
LNS17000000,2001-07-01,130991,eeflow
LNS17000000,2001-08-01,130580,eeflow
LNS17000000,2001-09-01,130558,eeflow
LNS17000000,2001-10-01,130909,eeflow
LNS17000000,2001-11-01,130534,eeflow
LNS17000000,2001-12-01,130347,eeflow
LNS17000000,2002-01-01,129970,eeflow
LNS17000000,2002-02-01,130289,eeflow
LNS17000000,2002-03-01,130541,eeflow
LNS17000000,2002-04-01,130344,eeflow
LNS17000000,2002-05-01,130487,eeflow
LNS17000000,2002-06-01,130541,eeflow
LNS17000000,2002-07-01,130737,eeflow
LNS17000000,2002-08-01,130755,eeflow
LNS17000000,2002-09-01,131393,eeflow
LNS17000000,2002-10-01,131300,eeflow
LNS17000000,2002-11-01,130895,eeflow
LNS17000000,2002-12-01,130887,eeflow
LNS17000000,2003-01-01,130692,eeflow
LNS17000000,2003-02-01,131799,eeflow
LNS17000000,2003-03-01,131711,eeflow
LNS17000000,2003-04-01,131826,eeflow
LNS17000000,2003-05-01,131944,eeflow
LNS17000000,2003-06-01,131772,eeflow
LNS17000000,2003-07-01,131796,eeflow
LNS17000000,2003-08-01,131630,eeflow
LNS17000000,2003-09-01,131702,eeflow
LNS17000000,2003-10-01,132061,eeflow
LNS17000000,2003-11-01,132308,eeflow
LNS17000000,2003-12-01,132489,eeflow
LNS17000000,2004-01-01,132603,eeflow
LNS17000000,2004-02-01,132898,eeflow
LNS17000000,2004-03-01,132753,eeflow
LNS17000000,2004-04-01,132799,eeflow
LNS17000000,2004-05-01,132961,eeflow
LNS17000000,2004-06-01,133433,eeflow
LNS17000000,2004-07-01,133431,eeflow
LNS17000000,2004-08-01,133730,eeflow
LNS17000000,2004-09-01,133638,eeflow
LNS17000000,2004-10-01,133561,eeflow
LNS17000000,2004-11-01,134094,eeflow
LNS17000000,2004-12-01,134242,eeflow
LNS17000000,2005-01-01,134291,eeflow
LNS17000000,2005-02-01,134480,eeflow
LNS17000000,2005-03-01,134785,eeflow
LNS17000000,2005-04-01,135077,eeflow
LNS17000000,2005-05-01,135600,eeflow
LNS17000000,2005-06-01,135897,eeflow
LNS17000000,2005-07-01,135916,eeflow
LNS17000000,2005-08-01,136360,eeflow
LNS17000000,2005-09-01,136621,eeflow
LNS17000000,2005-10-01,136599,eeflow
LNS17000000,2005-11-01,136768,eeflow
LNS17000000,2005-12-01,136650,eeflow
LNS17000000,2006-01-01,137122,eeflow
LNS17000000,2006-02-01,137643,eeflow
LNS17000000,2006-03-01,137695,eeflow
LNS17000000,2006-04-01,137608,eeflow
LNS17000000,2006-05-01,137853,eeflow
LNS17000000,2006-06-01,138172,eeflow
LNS17000000,2006-07-01,138186,eeflow
LNS17000000,2006-08-01,138364,eeflow
LNS17000000,2006-09-01,138687,eeflow
LNS17000000,2006-10-01,139140,eeflow
LNS17000000,2006-11-01,139289,eeflow
LNS17000000,2006-12-01,139554,eeflow
LNS17000000,2007-01-01,139748,eeflow
LNS17000000,2007-02-01,139839,eeflow
LNS17000000,2007-03-01,140142,eeflow
LNS17000000,2007-04-01,140032,eeflow
LNS17000000,2007-05-01,139889,eeflow
LNS17000000,2007-06-01,140072,eeflow
LNS17000000,2007-07-01,140199,eeflow
LNS17000000,2007-08-01,139756,eeflow
LNS17000000,2007-09-01,140179,eeflow
LNS17000000,2007-10-01,140126,eeflow
LNS17000000,2007-11-01,140427,eeflow
LNS17000000,2007-12-01,140546,eeflow
LNS17000000,2008-01-01,140343,eeflow
LNS17000000,2008-02-01,140482,eeflow
LNS17000000,2008-03-01,140171,eeflow
LNS17000000,2008-04-01,140262,eeflow
LNS17000000,2008-05-01,140237,eeflow
LNS17000000,2008-06-01,139857,eeflow
LNS17000000,2008-07-01,139696,eeflow
LNS17000000,2008-08-01,139465,eeflow
LNS17000000,2008-09-01,139097,eeflow
LNS17000000,2008-10-01,139089,eeflow
LNS17000000,2008-11-01,138406,eeflow
LNS17000000,2008-12-01,137761,eeflow
LNS17000000,2009-01-01,136272,eeflow
LNS17000000,2009-02-01,135718,eeflow
LNS17000000,2009-03-01,135182,eeflow
LNS17000000,2009-04-01,134532,eeflow
LNS17000000,2009-05-01,134523,eeflow
LNS17000000,2009-06-01,134064,eeflow
LNS17000000,2009-07-01,133939,eeflow
LNS17000000,2009-08-01,133559,eeflow
LNS17000000,2009-09-01,133009,eeflow
LNS17000000,2009-10-01,132688,eeflow
LNS17000000,2009-11-01,132694,eeflow
LNS17000000,2009-12-01,132395,eeflow
LNS17000000,2010-01-01,132173,eeflow
LNS17000000,2010-02-01,132491,eeflow
LNS17000000,2010-03-01,132520,eeflow
LNS17000000,2010-04-01,132988,eeflow
LNS17000000,2010-05-01,133100,eeflow
LNS17000000,2010-06-01,133476,eeflow
LNS17000000,2010-07-01,133219,eeflow
LNS17000000,2010-08-01,133241,eeflow
LNS17000000,2010-09-01,133624,eeflow
LNS17000000,2010-10-01,133144,eeflow
LNS17000000,2010-11-01,132891,eeflow
LNS17000000,2010-12-01,133115,eeflow
LNS17000000,2011-01-01,133256,eeflow
LNS17000000,2011-02-01,133505,eeflow
LNS17000000,2011-03-01,133742,eeflow
LNS17000000,2011-04-01,133784,eeflow
LNS17000000,2011-05-01,133609,eeflow
LNS17000000,2011-06-01,133632,eeflow
LNS17000000,2011-07-01,133400,eeflow
LNS17000000,2011-08-01,133985,eeflow
LNS17000000,2011-09-01,134017,eeflow
LNS17000000,2011-10-01,134264,eeflow
LNS17000000,2011-11-01,134531,eeflow
LNS17000000,2011-12-01,134773,eeflow
LNS17000000,2012-01-01,134928,eeflow
LNS17000000,2012-02-01,136005,eeflow
LNS17000000,2012-03-01,136074,eeflow
LNS17000000,2012-04-01,136043,eeflow
LNS17000000,2012-05-01,136238,eeflow
LNS17000000,2012-06-01,136442,eeflow
LNS17000000,2012-07-01,136297,eeflow
LNS17000000,2012-08-01,136142,eeflow
LNS17000000,2012-09-01,136838,eeflow
LNS17000000,2012-10-01,137314,eeflow
LNS17000000,2012-11-01,137389,eeflow
LNS17000000,2012-12-01,137363,eeflow
LNS17000000,2013-01-01,137521,eeflow
LNS17000000,2013-02-01,137324,eeflow
LNS17000000,2013-03-01,137317,eeflow
LNS17000000,2013-04-01,137376,eeflow
LNS17000000,2013-05-01,137802,eeflow
LNS17000000,2013-06-01,137745,eeflow
LNS17000000,2013-07-01,138115,eeflow
LNS17000000,2013-08-01,138296,eeflow
LNS17000000,2013-09-01,138430,eeflow
LNS17000000,2013-10-01,137757,eeflow
LNS17000000,2013-11-01,138511,eeflow
LNS17000000,2013-12-01,138765,eeflow
LNS17000000,2014-01-01,138725,eeflow
LNS17000000,2014-02-01,139018,eeflow
LNS17000000,2014-03-01,139191,eeflow
LNS17000000,2014-04-01,139763,eeflow
LNS17000000,2014-05-01,139694,eeflow
LNS17000000,2014-06-01,140025,eeflow
LNS17000000,2014-07-01,140405,eeflow
LNS17000000,2014-08-01,140413,eeflow
LNS17000000,2014-09-01,140610,eeflow
LNS17000000,2014-10-01,140876,eeflow
LNS17000000,2014-11-01,141304,eeflow
LNS17000000,2014-12-01,141276,eeflow
LNS17000000,2015-01-01,141513,eeflow
LNS17000000,2015-02-01,141636,eeflow
LNS17000000,2015-03-01,141770,eeflow
LNS17000000,2015-04-01,141994,eeflow
LNS17000000,2015-05-01,142197,eeflow
LNS17000000,2015-06-01,142256,eeflow
LNS17000000,2015-07-01,142518,eeflow
LNS17000000,2015-08-01,142418,eeflow
LNS17000000,2015-09-01,142869,eeflow
LNS17000000,2015-10-01,142765,eeflow
LNS17000000,2015-11-01,143102,eeflow
LNS17000000,2015-12-01,143496,eeflow
LNS17000000,2016-01-01,143953,eeflow
LNS17000000,2016-02-01,144655,eeflow
LNS17000000,2016-03-01,144846,eeflow
LNS17000000,2016-04-01,144974,eeflow
LNS17000000,2016-05-01,144848,eeflow
LNS17000000,2016-06-01,145065,eeflow
LNS17000000,2016-07-01,145254,eeflow
LNS17000000,2016-08-01,145552,eeflow
LNS17000000,2016-09-01,145571,eeflow
LNS17000000,2016-10-01,145613,eeflow
LNS17000000,2016-11-01,145345,eeflow
LNS17000000,2016-12-01,145605,eeflow
LNS17000000,2017-01-01,145633,eeflow
LNS17000000,2017-02-01,145967,eeflow
LNS17000000,2017-03-01,146521,eeflow
LNS17000000,2017-04-01,146767,eeflow
LNS17000000,2017-05-01,146808,eeflow
LNS17000000,2017-06-01,146733,eeflow
LNS17000000,2017-07-01,146981,eeflow
LNS17000000,2017-08-01,147308,eeflow
LNS17000000,2017-09-01,147413,eeflow
LNS17000000,2017-10-01,147372,eeflow
LNS17000000,2017-11-01,147287,eeflow
LNS17000000,2017-12-01,147585,eeflow
LNS17000000,2018-01-01,147750,eeflow
LNS17000000,2018-02-01,148667,eeflow
LNS17000000,2018-03-01,148887,eeflow
LNS17000000,2018-04-01,148892,eeflow
LNS17000000,2018-05-01,149550,eeflow
LNS17000000,2018-06-01,149546,eeflow
LNS17000000,2018-07-01,149450,eeflow
LNS17000000,2018-08-01,149139,eeflow
LNS17000000,2018-09-01,149509,eeflow
LNS17000000,2018-10-01,149919,eeflow
LNS17000000,2018-11-01,150244,eeflow
LNS17000000,2018-12-01,150384,eeflow
LNS17000000,2019-01-01,150277,eeflow
LNS17000000,2019-02-01,150321,eeflow
LNS17000000,2019-03-01,150525,eeflow
LNS17000000,2019-04-01,150589,eeflow
